,UNITID,INSTNM,SATVR25,SATVR75,SATMT25,SATMT75,SATVRMID,SATMTMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTCMMID,ACTENMID,ACTMTMID,SAT_AVG,SAT_AVG_ALL,NPT4_PUB,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,RET_FT4,RET_PT4,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,POOR_Prop,Tot_Grant,Avg_Income_Low,Tot_Students,GG_NO_re
181,110671,University of California-Riverside,3.2614381423533558e-06,4.024723669837344e-06,3.4696069225762616e-06,4.37167163687552e-06,3.64308090609535e-06,3.920639279725891e-06,1.389064390097679e-07,1.7360123571358555e-07,1.3196747966900438e-07,1.7360123571358555e-07,1.389064390097679e-07,1.874791543951126e-07,1.597233170320585e-07,1.5278435769129495e-07,1.66662276372822e-07,7.4803254215375804e-06,7.4803254215375804e-06,7.961080776877445e-05,5.3090105168376254e-05,5.8620455762964774e-05,7.597479307421436e-05,0.00012737166491124982,0.00018467359114727504,6.301538215908741e-09,6.014959195135207e-09,0.0001353098343970833,1.50234238640241e-06,5.895440616541281e-09,4.723525900580826e-09,0.0003379274471473783,4.480487142686586e-09,2.840228781569003e-09,1.0,0.0008210316743700167,0.00015847208067655197,0.0
182,366711,California State University-San Marcos,9.893594288239112e-06,1.2194318285862327e-05,9.893594288239112e-06,1.242439068562465e-05,1.104395628705072e-05,1.1158992486931881e-05,4.146114180314543e-07,5.296476179126152e-07,3.6859693807898997e-07,5.296476179126152e-07,4.146114180314543e-07,5.526548578888473e-07,4.836331379601509e-07,4.6062589798391867e-07,4.836331379601509e-07,2.2225474915499557e-05,2.2225474915499557e-05,0.0002955054713531854,0.00019388249237816782,0.00023444425645626515,0.0003189268416489897,0.0004335719184505547,0.00046214691050103506,1.941605695971416e-08,1.535988055190443e-08,0.0004256344206587546,4.725890377154651e-06,2.0164739743098406e-08,1.1108034677333991e-08,0.0010445291760194002,1.5917965101356293e-08,8.532570252701116e-09,1.0,0.008630890471302246,0.0002666543924229902,0.0
183,209506,Oregon Institute of Technology,4.3945563099648236e-05,5.49313814815138e-05,4.594298462362379e-05,5.7927513767477125e-05,4.943847229058102e-05,5.193524919555046e-05,1.9997110961615717e-06,2.4990664771554604e-06,1.7999689437640161e-06,2.3991954009566827e-06,2.0995821723603493e-06,2.5989375533542385e-06,2.299324324757905e-06,2.0995821723603493e-06,2.3991954009566827e-06,0.00010237014267593324,0.00010237014267593324,0.0013791219808011082,0.0010708199685754813,0.0010767123620712092,0.00142146731710939,0.001753738387622724,0.0017872950692255133,7.64238720483689e-08,2.7257341235710608e-08,0.0026033416328457262,2.8904693133169573e-05,9.151608227958211e-08,4.865258446717392e-08,0.005003543207130952,7.832360987245659e-08,2.8416182884369676e-08,1.0,0.02199440965867662,0.0005651727097810695,0.0
184,230728,Utah State University,5.1503822365197295e-06,6.545210350861946e-06,5.257676706853746e-06,6.759799291529979e-06,5.847796293690838e-06,6.008737999191862e-06,2.1483660115496353e-07,2.8994273038877517e-07,2.1483660115496353e-07,2.8994273038877517e-07,2.0410715412156187e-07,2.7921328335537354e-07,2.577543892885702e-07,2.577543892885702e-07,2.4702494225516855e-07,1.166315658579454e-05,1.166315658579454e-05,0.00011753061046436876,0.0001061681260559964,0.00010967665523591874,0.00013049178248071796,0.00013720841632362742,0.0001492790442362043,7.304417800798514e-09,5.14994483649146e-09,0.0001448477826114094,1.6083522358888192e-06,9.810138451642503e-09,5.585771895636937e-09,0.00045492880187671754,6.905259013149781e-09,4.567169481042603e-09,1.0,0.0025817519811786958,0.00037461889083170605,0.0
185,138789,Armstrong Atlantic State University,2.777626233117453e-05,3.3210455571163756e-05,2.717246308228684e-05,3.260665632227606e-05,3.0493358951169143e-05,2.988955970228145e-05,1.148715455227327e-06,1.3902351547824038e-06,1.148715455227327e-06,1.3902351547824038e-06,1.088335530338558e-06,1.3902351547824038e-06,1.2694753050048653e-06,1.2694753050048653e-06,1.2694753050048653e-06,6.020028199644357e-05,6.020028199644357e-05,0.0008933224856116805,0.0007517919416724056,0.0008241270916891511,0.000965899155327981,0.0010605144976286824,0.001075790618625541,4.216879974578788e-08,2.6548513177063296e-08,0.0012377899571021087,1.3743486257123588e-05,4.583194406354103e-08,2.1909359918262714e-08,0.002378970537499846,4.097757501566391e-08,2.3892996895244166e-08,1.0,0.00913186133705979,0.0005137138978359888,0.0
186,220862,University of Memphis,6.903189940353566e-06,9.204125814461881e-06,7.056585665294121e-06,9.204125814461881e-06,8.053657877407723e-06,8.130355739878e-06,2.91834195415668e-07,3.838716303800006e-07,3.071737679097234e-07,3.992112028740561e-07,2.6115505042755707e-07,3.685320578859452e-07,3.3785291289783433e-07,3.5319248539188976e-07,3.2251334040377885e-07,1.581548155939978e-05,1.581548155939978e-05,0.00018803286195016029,0.00014345606428243517,0.00018215780568493707,0.0002279004108622104,0.00024905368133151286,0.00025132393806063304,1.2014315850856703e-08,6.792725373880229e-09,0.00040486538893988103,4.495213865178241e-06,9.377821076101239e-09,6.7581109842853475e-09,0.0005675645645980802,9.359529755690868e-09,7.126996824207951e-09,1.0,0.0035313847244645095,0.00038459414388898676,0.0
187,433660,Florida Gulf Coast University,1.2983120840979668e-05,1.5192879409300842e-05,1.2983120840979668e-05,1.5192879409300842e-05,1.4088000125140254e-05,1.4088000125140254e-05,5.532288941730712e-07,6.637168225891299e-07,5.532288941730712e-07,6.637168225891299e-07,5.256069120690566e-07,6.637168225891299e-07,6.084728583811005e-07,6.084728583811005e-07,6.084728583811005e-07,2.8285698926603785e-05,2.8285698926603785e-05,0.00039488464541108636,0.00029771051236916274,0.0003511314257583271,0.00044073713570375066,0.0004957325020728438,0.0004998757993884461,2.1955976979084484e-08,1.7058599552042684e-08,0.0005110074581763639,5.674010840823483e-06,2.351704804783132e-08,1.3120313609629822e-08,0.0011380264519374969,2.0260127956652836e-08,9.729610425695972e-09,1.0,0.01227625927159616,0.00043883121893857364,0.0
188,202134,Cleveland State University,1.2771951438167855e-05,1.6177575477101317e-05,1.305575344141231e-05,1.6461377480345773e-05,1.4474763457634586e-05,1.4758565460879042e-05,5.400850983318405e-07,7.103663002785136e-07,5.11704898007395e-07,7.103663002785136e-07,5.11704898007395e-07,7.103663002785136e-07,6.252256993051771e-07,6.252256993051771e-07,6.252256993051771e-07,2.9232467626346253e-05,2.9232467626346253e-05,0.00047536921672662976,0.0004221847213186188,0.00044315768935838403,0.0005166907883990224,0.0005525633616091215,0.0005466318997413124,1.9935624805435616e-08,1.7290590135197292e-08,0.0006811256690788597,7.5627429644556224e-06,2.0515656757068403e-08,1.0144118508341858e-08,0.001115342734042876,1.891443646091688e-08,1.2049640365655989e-08,1.0,0.0061587881337000884,0.0006018030091720345,0.0
189,137351,University of South Florida-Main Campus,4.043538782551339e-06,4.730136375248889e-06,4.196116025373017e-06,4.882713618070566e-06,4.386837578900114e-06,4.539414821721792e-06,1.7570567702180572e-07,2.1384998772722514e-07,1.7570567702180572e-07,2.1384998772722514e-07,1.8333453916288959e-07,2.0622112558614127e-07,1.9859226344505738e-07,1.9859226344505738e-07,1.9859226344505738e-07,8.91075282856286e-06,8.803948758587685e-06,7.843257352026036e-05,5.102207184734594e-05,5.837629495135081e-05,8.170535537878535e-05,0.00012153564461738434,0.00014653542585371627,7.014751585730483e-09,3.94718611880065e-09,0.00015055583620206747,1.6717175844593712e-06,6.268397604129e-09,4.8019508316308066e-09,0.0003181237931309751,5.3032100171650105e-09,3.051195454547495e-09,1.0,0.0010988539157873595,0.00035595532048861013,0.0
190,236939,Washington State University,3.59848409218569e-06,4.558008428848209e-06,3.6784444535742333e-06,4.6379687902367525e-06,4.078246260516949e-06,4.158206621905493e-06,1.521925163394782e-07,2.001687331726041e-07,1.4419648020062385e-07,2.001687331726041e-07,1.4419648020062385e-07,2.001687331726041e-07,1.7618062475604114e-07,1.7618062475604114e-07,1.7618062475604114e-07,8.236185052721197e-06,8.236185052721197e-06,0.00013460554019117488,8.181570960245866e-05,9.977480677032546e-05,0.00013402982558917734,0.0001896182688264926,0.0002031635540457118,6.646267729210183e-09,4.629667414991124e-09,0.00016773311791444832,1.8624463183844143e-06,7.449819465899536e-09,5.570090228818473e-09,0.0003710163446725417,6.083269007591316e-09,2.7162562350012806e-09,1.0,0.0019763885163064624,0.00025139564403528107,0.0
191,230764,University of Utah,4.2024134133899994e-06,5.3943085262259435e-06,4.3503128069535835e-06,5.637907527389494e-06,4.802710951971607e-06,4.99411016717154e-06,1.8302989419141595e-07,2.3522968015503392e-07,1.743299298641463e-07,2.439296444823036e-07,1.6562996553687663e-07,2.3522968015503392e-07,2.0912978717322495e-07,2.0912978717322495e-07,2.0042982284595527e-07,9.648591082260809e-06,9.648591082260809e-06,0.00012279162715840276,0.00010700119190440833,0.00011016797891953448,0.0001265674116764378,0.00014816942310104836,0.00014877842060395725,7.978781958855828e-09,6.043909892471055e-09,0.00013397978128327156,1.4877772032960407e-06,8.071133985481984e-09,5.506861094548698e-09,0.00042890857197771306,6.526832984626701e-09,3.1650612989021645e-09,1.0,0.0021146397599224646,0.0003269623899907672,0.0
192,233897,The University of Virginia's College at Wise,3.093909775299337e-05,3.813359285074474e-05,3.093909775299337e-05,3.7414143340969605e-05,3.453634530186906e-05,3.417662054698149e-05,1.2258329992802111e-06,1.5855577541677796e-06,1.081943097325184e-06,1.5855577541677796e-06,1.2258329992802111e-06,1.6575027051452934e-06,1.4416678522127522e-06,1.3697229012352386e-06,1.4416678522127522e-06,6.827852731032298e-05,6.827852731032298e-05,0.0006362119703268162,0.00047361638111763517,0.0004677168951374791,0.0007511800019888831,0.0008897459775715745,0.0011565178557961953,5.390730381729508e-08,3.874130815123519e-08,0.001489263254067196,1.6536613202760534e-05,5.886738766547433e-08,3.344615975929018e-08,0.0026259934795119125,4.550708256666205e-08,3.474436639828667e-08,1.0,0.01730132457990516,0.00025555123470479116,0.0
193,101879,University of North Alabama,2.3206934134887845e-05,3.174717155708835e-05,2.4330649585177385e-05,2.9780669519081658e-05,2.74770528459881e-05,2.708375243838676e-05,1.0697397641838974e-06,1.4068543992707595e-06,9.573682191549432e-07,1.2944828542418054e-06,1.0697397641838974e-06,1.4068543992707595e-06,1.2382970817273283e-06,1.1259255366983744e-06,1.2382970817273283e-06,5.776118423129121e-05,5.776118423129121e-05,0.0006447901354625472,0.0006332158663245649,0.0006523190289794872,0.0006577128631408769,0.000667376816013367,0.0007504755735622785,4.198399477183212e-08,2.093680438790903e-08,0.001222042762276284,1.3569365398848437e-05,4.086033595680127e-08,2.0315880077135647e-08,0.0020395457523619247,3.3713609749010494e-08,2.910242199196804e-08,1.0,0.006357366184326969,0.0004598265723448888,0.0
194,178411,Missouri University of Science and Technology,1.5076632893188641e-05,1.8705924837463537e-05,1.6472514410217447e-05,1.926427744427506e-05,1.689127886532609e-05,1.7868395927246255e-05,6.990532677919388e-07,8.665590498353957e-07,6.711356374513628e-07,8.665590498353957e-07,6.990532677919388e-07,8.665590498353957e-07,7.828061588136673e-07,7.828061588136673e-07,7.828061588136673e-07,3.5261079629425185e-05,3.5261079629425185e-05,0.00042303696506002756,0.0003106405853088681,0.00035703968693490557,0.0004346506992817072,0.0004829202821405633,0.0005075994673616326,2.4178055464919743e-08,1.786308748188142e-08,0.0006979418710236807,7.749685707342364e-06,2.6844014258490676e-08,1.8934902234704405e-08,0.0018286058998170135,2.4034089633356046e-08,7.221068539827321e-09,1.0,0.005291452932001395,0.000251762302920593,0.0
195,110680,University of California-San Diego,2.644182835475778e-06,3.1729779579407405e-06,2.980688822498936e-06,3.5094839449638987e-06,2.9085803967082593e-06,3.245086383731417e-06,1.2038793280209303e-07,1.492313031183637e-07,1.1558070441604791e-07,1.492313031183637e-07,1.2519516118813815e-07,1.5884575989045396e-07,1.3480961796022838e-07,1.3480961796022838e-07,1.444240747323186e-07,6.13423064374453e-06,6.13423064374453e-06,6.932524777830756e-05,4.259705795189672e-05,4.833208141644854e-05,6.433534471359273e-05,9.98799914000103e-05,0.00012937714477678314,4.7356322906196805e-09,5.014451537010296e-09,9.261626930869613e-05,1.028435375227792e-06,4.634682085705328e-09,4.3431964318788585e-09,0.00028651101903143976,3.619265227562851e-09,1.809632611377811e-09,1.0,0.0005746610957193699,0.00015111062431009308,0.0
196,122409,San Diego State University,3.894656304934935e-06,4.787092075780603e-06,4.056917354179602e-06,4.949353125025271e-06,4.340874190357769e-06,4.503135239602436e-06,1.7076522476982708e-07,2.1133048708099384e-07,1.7076522476982708e-07,2.1133048708099384e-07,1.7887827723206045e-07,2.1133048708099384e-07,1.9510438215652714e-07,1.9510438215652714e-07,1.9510438215652714e-07,8.84361830689728e-06,8.794939992123878e-06,9.511781819028673e-05,5.109639553020857e-05,7.313955907009658e-05,0.00010430179357753488,0.00015272860372460574,0.0001595273416879573,7.5103265985365e-09,6.514855061420469e-09,0.00013354123465142388,1.4829682449569666e-06,7.463689195127448e-09,5.753688106213322e-09,0.00039510604603382714,5.9620528741630245e-09,3.3243687768505335e-09,1.0,0.0010442070343797307,0.00028308913068777125,0.0
197,104151,Arizona State University-Tempe,1.4182935978518684e-06,1.7586505755478704e-06,1.475019760801202e-06,1.843739819971871e-06,1.5884720866998693e-06,1.6593797903865364e-06,6.25383033627939e-08,7.9556152247594e-08,5.970199521532722e-08,7.9556152247594e-08,6.537461151026058e-08,7.9556152247594e-08,7.104722780519394e-08,7.104722780519394e-08,7.388353595266064e-08,3.2477123529678793e-06,3.142768951511612e-06,3.2560957057036046e-05,2.3388336508128796e-05,2.576232642755841e-05,3.770034742024568e-05,4.2312184468026504e-05,4.5108784301428655e-05,2.5333681949887493e-09,1.284825348473915e-09,5.77899180287522e-05,6.417245347077105e-07,2.416618692068041e-09,1.7859420908473631e-09,0.00012820126778961263,2.1753695337761443e-09,1.079510969271144e-09,1.0,0.0003187926663749313,0.00015197520268167835,0.0
198,122597,San Francisco State University,4.3129675019595805e-06,5.5164474237300365e-06,4.513547488921323e-06,5.6167374172109074e-06,4.9147074628448085e-06,5.065142453066116e-06,1.910487698957664e-07,2.411937666362021e-07,1.8101977054767925e-07,2.411937666362021e-07,1.8101977054767925e-07,2.411937666362021e-07,2.2113576794002783e-07,2.1110676859194068e-07,2.1110676859194068e-07,1.0009439131673075e-05,1.0009439131673075e-05,0.00014276330350230252,9.928759132834478e-05,0.00011960634400756932,0.00016026390736471457,0.00020979713514491697,0.00022170155737109642,8.732593646825117e-09,4.037016152050718e-09,0.00017826596119453102,1.9796098708595183e-06,8.663553864877894e-09,5.146170988166567e-09,0.0004703605672075689,7.143148296912486e-09,4.379197897506953e-09,1.0,0.0013288128244057836,0.0003246893516766032,0.0
199,139940,Georgia State University,5.771681587476067e-06,6.973985629293804e-06,5.771681587476067e-06,7.094216033475578e-06,6.372833608384935e-06,6.432948810475822e-06,2.410829951144744e-07,3.0119819720536123e-07,2.410829951144744e-07,3.0119819720536123e-07,2.2905995469629698e-07,3.0119819720536123e-07,2.771521163690065e-07,2.771521163690065e-07,2.6512907595082913e-07,1.2745045030018945e-05,1.2745045030018945e-05,0.0001848789146970644,0.00016153017020496395,0.00017219460705588727,0.0002010979962211857,0.00022540858394674035,0.0002272360860903033,1.05195536231705e-08,7.067738719111776e-09,0.00027653055180483054,3.0706712918673277e-06,9.359049893605994e-09,6.883273273763341e-09,0.000498956799541112,8.36172606672574e-09,5.527874604232289e-09,1.0,0.0018440344463247057,0.0004620580884977256,0.0
200,228778,The University of Texas at Austin,2.153177845402542e-06,2.6229177873715215e-06,2.3097578260588684e-06,2.779497768027848e-06,2.3880478163870314e-06,2.544627797043358e-06,9.806559928825503e-08,1.2155259638670402e-07,9.806559928825503e-08,1.2938159541952036e-07,1.019800988046632e-07,1.254670959031122e-07,1.0980909783747952e-07,1.1372359735388769e-07,1.1372359735388769e-07,4.940301501085156e-06,4.940301501085156e-06,6.154005000883081e-05,3.0012670903679454e-05,4.5251817521056437e-05,6.712212631922887e-05,8.472171614499998e-05,9.289519113526022e-05,3.868257275263867e-09,3.2090555567007324e-09,8.676508489256504e-05,9.634711673526028e-07,3.735564514051047e-09,3.2977699257875825e-09,0.0002066857775777292,3.20348938108737e-09,1.3203442694735022e-09,1.0,0.0009255640412685067,0.00021943138800315418,0.0
201,228787,The University of Texas at Dallas,6.13255488919323e-06,7.470440511372429e-06,6.690007231767896e-06,7.804911916917228e-06,6.801497700282829e-06,7.247459574342563e-06,2.793052921592332e-07,3.461995732681932e-07,2.6815624530773985e-07,3.5734862011968653e-07,2.9045433901072653e-07,3.5734862011968653e-07,3.1275243271371316e-07,3.1275243271371316e-07,3.239014795652065e-07,1.4070676247456478e-05,1.4070676247456478e-05,0.00012704396799363837,9.812334046086467e-05,9.670741151072501e-05,0.0001400214585287766,0.00016970022124745184,0.00016832888848471815,1.0402546052750813e-08,6.3955786143241125e-09,0.00021740699272499174,2.414235995025519e-06,1.0042545726961166e-08,7.644274537462608e-09,0.0005518783982697916,8.895370081103999e-09,3.991039386089457e-09,1.0,0.0026488803224734682,0.00026648509696526536,0.0
202,106467,Arkansas Tech University,1.065712869865238e-05,1.4112986090732542e-05,1.1809081162679101e-05,1.4976950438752581e-05,1.2385057394692461e-05,1.339301580071584e-05,5.199470152172422e-07,7.215386964219183e-07,5.199470152172422e-07,7.503375080225863e-07,5.199470152172422e-07,7.215386964219183e-07,6.351422616199142e-07,6.351422616199142e-07,6.351422616199142e-07,2.903077049987857e-05,2.903077049987857e-05,0.00026287712069730275,0.0002428619466348385,0.0002418827870404158,0.00029645653502368167,0.00033363580080014406,0.00033363580080014406,2.154614201260149e-08,2.1235114847314276e-08,0.000504787138142914,5.605723040898427e-06,2.04889739540424e-08,1.3256589039317306e-08,0.0010079599744297855,1.734625283701584e-08,1.6157777979306456e-08,1.0,0.0033089850213231593,0.00039241417527710744,0.0
203,148654,University of Illinois at Springfield,9.325364183091826e-05,0.00012493592669858742,8.824062207337568e-05,0.00013335779989125896,0.00010909478426475284,0.00011089947137746818,4.021890146660225e-06,5.425535678772149e-06,4.021890146660225e-06,5.425535678772149e-06,3.821369356358522e-06,5.225014888470446e-06,4.823973307867039e-06,4.823973307867039e-06,4.6234525175653355e-06,0.00021757653181797443,0.00021757653181797443,0.002165435488808722,0.0014383471031747452,0.0014738392830581466,0.0028472061758345137,0.0028319665957715844,0.0033025888906096823,1.6056154821547224e-07,1.1474340626155706e-08,0.00390976584364324,4.341776283634225e-05,1.797836329940713e-07,1.0186603109013749e-07,0.00838178050895183,1.5359101442488587e-07,8.135279775528471e-08,1.0,0.031246564664684173,0.0012737195343370466,0.0
204,147703,Northern Illinois University,1.4000805549640803e-05,1.7111695809597744e-05,1.4000805549640803e-05,1.8044962887584826e-05,1.5556250679619273e-05,1.6022884218612815e-05,5.928685292263849e-07,7.48413042224232e-07,5.928685292263849e-07,7.795219448238014e-07,5.617596266268155e-07,7.795219448238014e-07,6.861952370250931e-07,6.861952370250931e-07,6.861952370250931e-07,3.142179100539967e-05,3.142179100539967e-05,0.0006104829039937848,0.000532648429689662,0.0005402701108265565,0.0006325080070342799,0.0007067338486368525,0.0007436601160225413,2.2474356502239846e-08,2.0097636343632742e-08,0.0007310610104697158,8.118055294314982e-06,2.7721448689226538e-08,1.8202067035615196e-08,0.0013656826235009319,2.3205337225568467e-08,1.3301704877698985e-08,1.0,0.005127526670353863,0.0007533038758284079,0.0
205,182281,University of Nevada-Las Vegas,7.91622472712372e-06,9.894997885523967e-06,8.096113196069197e-06,1.0074886354469444e-05,8.905611306323843e-06,9.085499775269321e-06,3.429201845191397e-07,4.328644189918782e-07,3.24931337624592e-07,4.328644189918782e-07,3.24931337624592e-07,4.508532658864259e-07,3.968867252027828e-07,3.788978783082351e-07,3.968867252027828e-07,1.8043945528754075e-05,1.8043945528754075e-05,0.00020073867458978047,0.00016544455698267789,0.0001809869206995671,0.00021707254757002978,0.0002671714861713451,0.000282012284859347,1.504286882628721e-08,6.332669159947214e-09,0.00035062174691515187,3.893739691202644e-06,1.4656692554013476e-08,8.724810585553532e-09,0.0007825159720063476,1.3043358556919254e-08,8.341768905828869e-09,1.0,0.0034444695577677265,0.0005937590015418587,0.0
206,110644,University of California-Davis,2.222227271009093e-06,2.788607142067962e-06,2.4400656829548115e-06,2.9628778716245372e-06,2.505417206538527e-06,2.701471777289674e-06,1.0048113865779059e-07,1.2662174809127685e-07,9.612437041887622e-08,1.3097851633019125e-07,1.0483790689670496e-07,1.3097851633019125e-07,1.1355144337453372e-07,1.1355144337453372e-07,1.179082116134481e-07,5.193543209948699e-06,5.193543209948699e-06,6.55870645377798e-05,4.17076178202901e-05,4.699237769409324e-05,6.0803333011451816e-05,9.513030996585819e-05,0.00012624199195994577,4.324649564006925e-09,3.760883753891405e-09,6.535179905287843e-05,7.258113515653504e-07,4.283421283177813e-09,3.816992323947973e-09,0.0002487717419111737,3.331722598890774e-09,1.851453128303311e-09,1.0,0.0005237578828467325,0.00015476575362011823,0.0
207,110529,California State Polytechnic University-Pomona,5.812949123504114e-06,7.202808772078287e-06,6.192001754933434e-06,7.83456315779382e-06,6.5078789477912e-06,7.013282456363627e-06,2.5351052920741705e-07,3.293210554932811e-07,2.408754414931064e-07,3.166859677789704e-07,2.787807046360384e-07,3.4195614320759175e-07,2.9141579235034906e-07,2.787807046360384e-07,3.166859677789704e-07,1.3520352629233625e-05,1.3520352629233625e-05,0.00015332759818808124,9.601484031596802e-05,0.00012899241925031887,0.00017063766835668685,0.00022950454201766028,0.00024279665429311511,1.2176563337768865e-08,9.796112812392734e-09,0.00022744502272022764,2.525905810984447e-06,1.2234893814051103e-08,7.330763064165904e-09,0.0006570253699190762,9.389444945890104e-09,5.671967532031223e-09,1.0,0.0014925584502910123,0.00029898488935865467,0.0
208,106245,University of Arkansas at Little Rock,9.599530048438357e-06,1.2798767856209833e-05,1.0932545801676471e-05,1.2798767856209833e-05,1.1199148952324095e-05,1.1865656828943153e-05,5.350229264191757e-07,7.216451318725117e-07,5.350229264191757e-07,6.949848168077495e-07,5.083626113544133e-07,6.949848168077495e-07,6.416641866782248e-07,6.150038716134626e-07,6.150038716134626e-07,2.8714975949872925e-05,2.8714975949872925e-05,0.00026892441468338125,0.00024063782039966843,0.00025818030771228203,0.0003203521624433077,0.0003267772983739154,0.0003178194325121553,2.0406862818588315e-08,1.425899416465413e-08,0.0006131890631146568,6.809452095013049e-06,1.934993091729832e-08,7.864232144377492e-09,0.000927780780878852,1.7063259138138003e-08,1.5046931298412986e-08,1.0,0.003073162994455339,0.00040467873899315086,0.0
209,175616,Delta State University,4.213577404286559e-05,4.881472239245229e-05,4.675966136181023e-05,5.857626228800208e-05,4.552662474342499e-05,5.271933835067221e-05,1.8565778422812099e-06,2.2675900484096218e-06,1.7538247907491068e-06,2.370343099941725e-06,1.6510717392170037e-06,2.2675900484096218e-06,2.062083945345416e-06,2.062083945345416e-06,1.9593308938133127e-06,9.762242187020123e-05,9.762242187020123e-05,0.0014073128166983862,0.0012987028412289534,0.001358196858066041,0.0015181833593015254,0.001567813083191531,0.001630697950729178,7.49837829866886e-08,7.0229147033556694e-09,0.0021886470205484975,2.4305413600433618e-05,6.941367528614912e-08,4.4211984168448966e-08,0.0034730601646997855,6.681090997318464e-08,5.701088566898538e-08,1.0,0.019343782739090758,0.0006254648475906144,0.0
210,141097,Southern Polytechnic State University,3.911539152133717e-05,4.693730098833358e-05,4.146196436143609e-05,4.9283873828432514e-05,4.3026346254835376e-05,4.53729190949343e-05,1.7266642690942784e-06,2.039540647774135e-06,1.5702260797543498e-06,1.961321553104171e-06,1.7266642690942784e-06,2.039540647774135e-06,1.8831024584342067e-06,1.8048833637642424e-06,1.8831024584342067e-06,8.784588750072486e-05,8.784588750072486e-05,0.0008517335660475952,0.000657593773076744,0.0007243928799248935,0.0009570164674733671,0.001024910641646896,0.0010515051338346837,6.248263280558696e-08,4.681534814319314e-08,0.0020679622690708685,2.296439981324418e-05,6.91515885150979e-08,3.401946172889978e-08,0.004098686404892479,6.498545258933935e-08,3.076620114582252e-08,1.0,0.011694073373724682,0.0006166069674696828,0.0
211,207500,University of Oklahoma-Norman Campus,6.115649530416517e-06,7.705474648162879e-06,6.482532249896447e-06,7.950063127816165e-06,6.9105620892896975e-06,7.216297688856305e-06,2.822142906856393e-07,3.555908345816252e-07,2.69984866702975e-07,3.678202585642895e-07,2.822142906856393e-07,3.433614105989609e-07,3.1890256263363227e-07,3.1890256263363227e-07,3.1890256263363227e-07,1.4382740142697594e-05,1.4382740142697594e-05,0.0002021043982765948,0.00016206526415735184,0.00018198699582511202,0.0002157768942892135,0.0002524773956611891,0.00026519599660316,1.1204140517806797e-08,7.459490894314983e-09,0.00024458941719237063,2.7163710696191272e-06,1.167700439164499e-08,9.051770665354874e-09,0.0005698920951312414,9.946301861776823e-09,5.095739373967806e-09,1.0,0.002699670740560197,0.0003780980388111169,0.0
212,159416,Louisiana State University-Shreveport,6.55568815845065e-05,7.59845577091923e-05,7.747422572700455e-05,8.045356176262907e-05,7.07707196468494e-05,7.896389374481681e-05,2.990824836391686e-06,3.5866920435165892e-06,2.990824836391686e-06,3.8846256470790405e-06,2.6928912328292347e-06,3.5866920435165892e-06,3.2887584399541376e-06,3.437725241735363e-06,3.139791638172912e-06,0.0001534472946354297,0.0001534472946354297,0.0011077286268459617,0.0009082620792609005,0.001012240906904196,0.0011728271192243574,0.0016808039132983374,0.001518876999762145,1.1011972022652064e-07,6.113943580085362e-08,0.0030273148345988364,3.362076191098463e-05,1.1286445797989523e-07,5.551717352149871e-08,0.005467093114171752,9.963887963788076e-08,8.379432444485825e-08,1.0,0.024655953752016783,0.0007695739868025793,0.0
213,176080,Mississippi State University,5.5640445483579255e-06,7.18661332886638e-06,5.679942318394244e-06,7.3025110989026985e-06,6.375328938612153e-06,6.491226708648471e-06,2.3274712668728623e-07,3.2546534271634085e-07,2.4433690369091807e-07,3.486448967236045e-07,2.2115734968365442e-07,3.13875565712709e-07,2.7910623470181356e-07,3.022857887090772e-07,2.675164576981817e-07,1.2819244952631447e-05,1.2819244952631447e-05,0.0001852403574356621,0.00016403106551901586,0.00016426286105908849,0.00020480390101779264,0.00022039215108767744,0.00021842188899706002,1.0050720540201114e-08,4.814459289960257e-09,0.0002694632669210546,2.9925356845733685e-06,1.0342304703313911e-08,7.856925956923577e-09,0.0004589561209304349,8.535529003830554e-09,5.909007843750576e-09,1.0,0.0022047590003185075,0.0002638654046283004,0.0
214,228769,The University of Texas at Arlington,3.973182973177351e-06,5.009472922437054e-06,4.318612956263919e-06,5.3549029055236205e-06,4.4913279478072024e-06,4.83675793089377e-06,1.7345315922510928e-07,2.252676566880944e-07,1.648174096479451e-07,1.8208890880227347e-07,2.166319071109302e-07,2.3390340626525858e-07,1.9936040795660182e-07,1.7345315922510928e-07,2.252676566880944e-07,9.301440462287653e-06,9.301440462287653e-06,0.00012063352401108834,9.706656341500727e-05,0.00010856074610221281,0.00013230905743941433,0.00016151516250938357,0.00016502127683771224,6.85486910733093e-09,5.268481910005869e-09,0.00016933051587671716,1.8806458262964218e-06,7.517664260462465e-09,4.215727593290319e-09,0.0004006995185481001,6.925543140573738e-09,3.92470948206706e-09,1.0,0.002072658358433281,0.0004190677578987283,0.0
