,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
363,114460,725300,7253,Federico Beauty Institute,Sacramento,CA,federico.edu,www.federico.edu/disclosures,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.4797,0.0732,0.3374,0.0407,0.0122,0.0041,0.0447,0.0,0.0081,0.313,1,,17151.0,,,,,,16330.0,15445.0,19124.0,20441.0,,0.603,,0.8571,,0.7857,0.6104,0.4146,9429,104.6812295,0.67816092,,0.798531343,21000,0.365957439,8.800000191,3.970000029,4.0
367,114628,1298500,12985,Hair California Beauty Academy,Orange,CA,www.hairca.com,hairca.com/admissions.html,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.617,0.0,0.23399999999999999,0.0638,0.0,0.0,0.0,0.0,0.0851,0.4468,1,,7304.0,,,,,,7304.0,,,,,0.019,,0.85,,0.6667,0.0,0.0638,,,,,0.811831183,,,,,4.0
420,117238,1301000,13010,Lancaster Beauty School,Lancaster,CA,lancasterbeautyschool.com,lancasterbeautyschool.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.4086,0.2366,0.3333,0.0,0.0,0.0215,0.0,0.0,0.0,0.0,1,,13466.0,,,,,,13094.0,15179.0,14979.0,15079.0,,0.5432,,0.75,,,0.5617,0.3871,6970,77.3812885,0.446808511,,0.709433784,15700,0.216783211,13.53999996,6.28000021,4.0
428,117645,121900,1219,Long Beach City College,Long Beach,CA,www.lbcc.edu,webprod.cccco.edu/npc/841/npcalc.htm,0,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0027,0.0,0.0022,0.0,0.0186,0.0527,0.0131,0.0349,0.0025,0.0093,0.0164,0.0038,0.0723,0.0003,0.0044,0.0368,0.0011,0.0101,0.0003,0.0,0.0,0.003,0.0,0.0,0.0035,0.0,0.0076,0.0349,0.0098,0.0207,0.003,0.0734,0.0082,0.0,0.0142,0.11900000000000001,0.4213,0.0,0.0,22475.0,0.159,0.1351,0.5175,0.1199,0.0027,0.0082,0.0416,0.0069,0.0091,0.5818,1,4732.0,,4732.0,,,,,,,,,,0.4402,,0.7321,,0.5125,0.0599,0.3458,9250,102.6939625,0.379652605,,0.249988475,27800,0.40519008,21.28000069,6.190000057,3.0
480,118967,2539100,25391,Kaplan College-North Hollywood,North Hollywood,CA,www.kaplancollege.com/north-hollywood-ca/,www.kaplancollege.com/north-hollywood-ca/tuition-fees/,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,786.0,0.22899999999999998,0.0496,0.4809,0.1489,0.0038,0.0369,0.0,0.0013,0.0496,0.0,1,,22315.0,,,,,,21682.0,22788.0,23974.0,25303.0,25503.0,0.4352,,0.8240000000000001,,,0.4754,0.4899,9500,105.469475,0.510484928,,0.825315985,35000,0.631158471,14.43000031,5.130000114,5.0
493,119340,1102400,11024,Everest College-San Francisco,San Francisco,CA,www.bryman.edu,www.bryman.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,0.0562,0.23600000000000002,0.3446,0.2547,0.0037,0.0225,0.0524,0.0,0.03,0.0,0,,26600.0,,,,,,26383.0,26614.0,28135.0,31652.0,,0.6667,,0.5135,,,0.5127,0.4869,9500,105.469475,0.279829189,,0.687059169,31300,0.366067708,16.96999931,6.599999905,5.0
495,119368,760600,7606,Everest College-LA Wilshire,Los Angeles,CA,bryman.edu/brymanla/,bryman.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464,0.0536,0.0,0.0,232.0,0.055999999999999994,0.306,0.5172,0.0647,0.0043,0.0,0.0259,0.0,0.0259,0.0388,0,,23709.0,,,,,,23587.0,23054.0,28767.0,,,0.7742,,0.625,,,0.5699,0.4612,9500,105.469475,0.270676692,,0.654157055,25800,0.384259254,27.18000031,6.809999943,4.0
497,119456,1112300,11123,Everest College-Gardena,Gardena,CA,www.everest.edu/campus/gardena,www.Everest.edu/npc,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,494.0,0.0304,0.3947,0.4109,0.0243,0.004,0.0182,0.0567,0.0,0.0607,0.0,0,,27819.0,,,,,,27548.0,27871.0,31456.0,,,0.8229,,0.6429,,,0.6356,0.3927,9500,105.469475,0.286322188,,0.695919699,26700,0.360323876,14.59000015,4.650000095,5.0
498,119465,809000,8090,Everest College-Alhambra,Alhambra,CA,www.everest.edu/campus/alhambra,www.Everest.edu/npc,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208,0.0792,0.0,0.0,561.0,0.025,0.0446,0.7879,0.0784,0.0018,0.0071,0.025,0.0,0.0303,0.0,0,,25860.0,,,,,,25516.0,26636.0,28210.0,30050.0,,0.8032,,0.7922,,,0.6473,0.3654,9500,105.469475,0.404616109,,0.764047451,26100,0.415025532,15.77999973,4.510000229,4.0
507,120078,1170700,11707,North-West College-West Covina,West Covina,CA,www.north-westcollege.edu,www.north-westcollege.edu/ecamp/npc-nwc/npcalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,550.0,0.0436,0.0291,0.6855,0.0727,0.0,0.0,0.0,0.0,0.1691,0.0,1,,19258.0,,,,,,19038.0,19430.0,21971.0,22824.0,24317.0,0.5821,,0.8333,,,0.9229999999999999,0.3564,7818,86.7958269,0.683035714,,0.742029456,26800,0.446069479,13.46000004,4.78000021,5.0
511,120272,1298900,12989,Oceanside College of Beauty,Oceanside,CA,ocb.edu/,ocb.edu/net-price-calculator/,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.4143,0.0571,0.4143,0.0143,0.0,0.0143,0.0286,0.0,0.0571,0.0,1,,9535.0,,,,,,8787.0,9280.0,11230.0,13230.0,13930.0,0.4545,,0.8182,,,0.5207,0.3429,7622,84.6198251,0.590909091,,0.769241667,,PrivacySuppressed,8.31000042,3.24000001,4.0
517,120661,793000,7930,Concorde Career College-San Diego,San Diego,CA,www.concorde.edu,www.concorde.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,895.0,0.1844,0.2011,0.2994,0.1542,0.0078,0.0492,0.0737,0.0,0.0302,0.0,1,,20344.0,,,,,,20274.0,20287.0,22314.0,25049.0,,0.3776,,0.6919,,,0.4139,0.5073,9500,105.469475,0.46778043,,0.71121068,25700,0.453074425,14.80000019,4.630000114,5.0
526,120971,126000,1260,Palomar College,San Marcos,CA,WWW.PALOMAR.EDU,www.palomar.edu/fa/,0,1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0024,0.0012,0.0045,0.0178,0.0248,0.0,0.0063,0.0009,0.0172,0.0254,0.0169,0.0015,0.0009,0.3504,0.0039,0.0006,0.0063,0.0,0.0665,0.0003,0.0,0.0,0.0,0.0,0.0112,0.0369,0.0006,0.1672,0.0472,0.0106,0.0172,0.0042,0.0163,0.0704,0.0701,0.0,0.0,22535.0,0.4448,0.0305,0.3615,0.0673,0.0073,0.0057,0.0427,0.0106,0.0295,0.6402,1,5334.0,,5325.0,11208.0,,,,,,,,,0.1577,,0.7251,,0.4659,0.0162,0.3509,7000,77.71435,0.420689655,,0.346707519,31700,0.465408802,7.730000019,3.420000076,4.0
527,121017,2059800,20598,Paris Beauty College,Concord,CA,www.Parisbeautycollege.com,www.Parisbeautycollege.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0,99.0,0.4141,0.0909,0.303,0.1313,0.0,0.0101,0.0,0.0,0.0505,0.7172,1,,9908.0,,,,,,9908.0,,,,,0.2268,,0.8333,,0.878,0.0,0.596,,,,,0.875028571,18400,0.321428567,7.75,3.930000067,5.0
550,122205,891800,8918,Saddleback College,Mission Viejo,CA,www.saddleback.edu,www.saddleback.edu/fao/net-price-calculator/,0,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,0.0031,0.0024,0.0,0.0164,0.0,0.0209,0.0472,0.0106,0.0,0.0007,0.0082,0.026000000000000002,0.0,0.0038,0.4851,0.0,0.0017,0.0007,0.0,0.0024,0.001,0.001,0.0,0.0096,0.0,0.0401,0.0014,0.0014,0.0223,0.0014,0.0188,0.0,0.0,0.0346,0.1856,0.0438,0.0045,0.0,19229.0,0.5633,0.0216,0.2358,0.09300000000000001,0.0023,0.0018,0.0484,0.0192,0.0146,0.6755,1,9056.0,,9056.0,,,,,,,,,,0.1401,,0.7346,,0.4623,0.0195,0.3624,9226,102.4275133,0.630681818,,0.415681684,33900,0.490936548,4.429999828,2.700000048,3.0
580,122977,128600,1286,Santa Monica College,Santa Monica,CA,www.smc.edu,webprod.cccco.edu/npc/781/npcalc.htm,0,1,1,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0027,0.0,0.0012,0.006999999999999999,0.0171,0.0124,0.0143,0.0031,0.0,0.0081,0.0012,0.0174,0.0004,0.0,0.657,0.0,0.0,0.0012,0.0,0.0674,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0651,0.0264,0.0837,0.006999999999999999,0.0,27747.0,0.2604,0.0902,0.3654,0.1127,0.0023,0.0027,0.039,0.1126,0.0147,0.6199,1,6443.0,,6443.0,,,,,,,,,,0.2503,,0.7038,,0.5318,0.0148,0.2787,7600,84.37558,0.646182495,,0.340525053,31800,0.453541517,17.20999908,5.489999771,3.0
581,123013,128700,1287,Santa Rosa Junior College,Santa Rosa,CA,www.santarosa.edu,webprod.cccco.edu/npc/261/npcalc.htm,0,1,1,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0096,0.003,0.0,0.0006,0.005,0.0044,0.0162,0.0222,0.0,0.0014,0.002,0.0046,0.0315,0.0044,0.0052,0.0423,0.0,0.0018,0.006,0.0,0.0439,0.0028,0.0014,0.0,0.0026,0.0,0.0126,0.2436,0.004,0.1098,0.0004,0.0595,0.0062,0.0,0.0204,0.2813,0.0465,0.0048,0.0,19533.0,0.5622,0.0256,0.2738,0.0423,0.0076,0.0033,0.0463,0.0017,0.0371,0.6635,1,6979.0,,6965.0,,12722.0,,,,,,,,0.1814,,0.7376,,0.4892,0.0219,0.4029,9922,110.1545401,0.677187948,,0.420480089,33900,0.516399682,5.940000057,3.170000076,3.0
603,123642,2277400,22774,South Coast College,Orange,CA,SOUTHCOASTCOLLEGE.COM,southcoastcollege.com/cost/index.htm,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3919,0.0,0.0,0.0,374.0,0.4064,0.0187,0.3155,0.0775,0.0053,0.0053,0.0775,0.0053,0.0882,0.3503,1,,18648.0,,,,,,17753.0,20577.0,,,21711.0,0.625,,0.7234,,0.5714,0.8204,0.6578,20000,222.041,0.641447368,,0.43281791,30100,0.587837815,8.390000343,3.680000067,4.0
629,124706,853700,8537,Concorde Career College-San Bernardino,San Bernardino,CA,www.concorde.edu,www.concorde.edu,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,753.0,0.2337,0.1846,0.2869,0.0611,0.004,0.0146,0.1076,0.0,0.1076,0.0,1,,19506.0,,,,,,19318.0,19844.0,23987.0,23987.0,23987.0,0.4561,,0.6498,,,0.5716,0.5710000000000001,9500,105.469475,0.552154903,,0.700966744,27000,0.515841603,15.06999969,5.380000114,3.0
630,124779,1244600,12446,Universal College of Beauty Inc-Los Angeles 1,Los Angeles,CA,Universalcollegeofbeautyinc.com,Universalcollegeofbeautyinc.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.9697,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,1,,14371.0,,,,,,14242.0,15531.0,,,,0.8113,,0.8,,0.5,0.0,0.4242,PrivacySuppressed,PrivacySuppressed,,,0.44827931,16300,0.096491225,25.76000023,6.980000019,4.0
678,126951,793806,7938,Lincoln College of Technology-Denver,Denver,CO,www.lincolnedu.com,www.lincolnedu.com/net-price-calculator,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7226,0.2226,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,0.4913,0.038,0.2845,0.0111,0.0198,0.0,0.0753,0.0,0.08,0.0,1,,17921.0,,,,,,17119.0,17693.0,19681.0,20963.0,21498.0,0.6553,,0.7458,,,0.7454,0.3122,12473.5,138.4814207,0.42204644,,0.38605625,35800,0.584333539,8.020000458,3.400000095,3.0
688,127316,1285000,12850,International Salon and Spa Academy,Colorado Springs,CO,www.issaco.edu,www.issaco.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.5171,0.2439,0.1951,0.0341,0.0,0.0049,0.0049,0.0,0.0,0.3366,1,,13448.0,,,,,,13001.0,12887.0,15662.0,,15062.0,0.5,,0.7619,,0.7143,0.4714,0.522,6333,70.30928265,0.468227425,,0.688968504,15100,0.255952388,6.710000038,3.140000105,3.0
703,127884,2116300,21163,Pueblo Community College,Pueblo,CO,www.pueblocc.edu,www.pueblocc.edu/cmsinternet/xml/CodeBaby/FA/npcalc.htm,0,1,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0092,0.0751,0.0959,0.0207,0.0,0.0154,0.0,0.0,0.0,0.0,0.1816,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0501,0.0381,0.0,0.0019,0.2977,0.1493,0.0,0.0,4922.0,0.5646,0.0246,0.2861,0.0069,0.0238,0.002,0.0305,0.0012,0.0603,0.5853,1,9205.0,,8566.0,9520.0,11824.0,13920.0,14349.0,,,,,,0.831,,0.5993,,0.4183,0.5043,0.5231,12500,138.775625,0.440151515,,0.29605387,26900,0.415577352,10.88000011,3.470000029,3.0
843,133854,2275100,22751,Concorde Career Institute-Miramar,Miramar,FL,www.concorde.edu,www.concorde.edu/,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,508.0,0.0827,0.5551,0.2343,0.0295,0.0098,0.0039,0.0335,0.0,0.0512,0.0,1,,18324.0,,,,,,18195.0,20403.0,23208.0,23208.0,,0.4658,,0.713,,,0.5396,0.4823,9500,105.469475,0.484749455,,0.73387551,22500,0.380208343,12.98999977,4.25,5.0
855,134112,2218700,22187,Florida Technical College,Orlando,FL,www.ftccollege.edu,www.ftccollege.edu/disclosures.html,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.1183,0.0,0.0,0.0101,0.0,0.0,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.621,0.051,0.0,0.0,4330.0,0.2143,0.1942,0.5487,0.0039,0.009000000000000001,0.0012,0.0192,0.0005,0.009000000000000001,0.0,1,,14055.0,,,,,,13920.0,14413.0,15781.0,17401.0,16340.0,0.7751,0.9103,,,,0.7045,0.6067,12270,136.2221535,0.396583564,0.602,,26900,0.388387084,8.949999809,3.74000001,4.0
892,135142,2287100,22871,La Belle Beauty School,Hialeah,FL,labellebeauty.net,labellebeauty.net,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0103,0.9759,0.0138,0.0,0.0,0.0,0.0,0.0,0.831,1,,8212.0,,,,,,8212.0,,,,,0.7809,,1.0,,0.9649,0.759,0.7655,7150,79.3796575,0.786279683,,0.919319355,13500,0.119760476,15.88000011,5.340000153,3.0
902,135407,561200,5612,Manatee Technical Institute,Bradenton,FL,manateetech.edu/,manateetech.edu/,0,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0013,0.0211,0.1913,0.0,0.0,0.0211,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.0185,0.0633,0.0422,0.0,0.0,0.5515,0.0277,0.0,0.0,1252.0,0.7228,0.1206,0.131,0.016,0.0056,0.004,0.0,0.0,0.0,0.0024,1,3640.0,,3215.0,4529.0,,,,,,,,,0.3975,,0.9383,,0.7083,0.0,0.4201,,,,,0.81593199,27100,0.493589729,8.420000076,2.299999952,3.0
913,135957,2121800,21218,Everest Institute-North Miami,Miami,FL,www.everest.edu/campus/miami,www.Everest.edu/npc,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196,0.0,0.0,0.0982,0.0,0.0,0.0,0.0,0.6012,0.1074,0.0,0.0,768.0,0.0326,0.6276,0.3008,0.0026,0.0013,0.0,0.026000000000000002,0.0,0.0091,0.1289,0,,20539.0,,,,,,20265.0,21284.0,23059.0,,25659.0,0.7922,,0.5741,,0.3333,0.625,0.599,9500,105.469475,0.233772951,,0.550750912,26100,0.356307954,18.40999985,6.150000095,3.0
916,136109,2149900,21499,Paul Mitchell the School-Jacksonville,Jacksonville,FL,jacksonville.paulmitchell.edu,jacksonville.paulmitchell.edu/programs/finance-options,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.6807,0.1807,0.0422,0.0301,0.0,0.0,0.0602,0.0,0.006,0.3614,1,,15344.0,,,,,,14730.0,15613.0,16239.0,18478.0,18478.0,0.4915,,0.8929,,0.7368,0.6239,0.3855,12999,144.315548,0.738738739,,0.709089697,PrivacySuppressed,0.225806445,11.63000011,3.25999999,3.0
