"","INSTNM","POOR_Prop"
"4759","Midwest College of Oriental Medicine-Racine",NA
"4760","Hacienda La Puente Adult Education",0.871794871794872
"4761","La Belle Beauty Academy",0.83695652173913
"4762","Advanced Technical Centers",NA
"4763","Hawaii Community College",0.734104046242775
"4764","Regency Beauty Institute-Winston-Salem",1
"4765","Robert Fiance Beauty Schools-North Plainfield",1
"4766","Long Island Beauty School-Hauppauge",1
"4767","Buckeye Joint Vocational School",1
"4768","Sandusky Career Center",0.840909090909091
"4769","Greater Altoona Career & Technology Center",0.547619047619048
"4770","Northeastern Hospital School of Nursing",NA
"4771","Central Texas Beauty College-Temple",0.89171974522293
"4772","Dance Theatre of Harlem Inc",1
"4773","Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program",1
"4774","Empire Beauty School-Brooklyn",0.857142857142857
"4775","Houston Training School-Gulfgate",0.847826086956522
"4776","Star Career Academy-Philadelphia",0.899328859060403
"4777","Antonelli College-Hattiesburg",0.928571428571429
"4778","Eastern New Mexico University-Ruidoso Campus",0.759259259259259
"4779","The Bryman School of Arizona",0.898936170212766
"4780","Beacon College",0.681818181818182
"4781","Acupuncture and Integrative Medicine College-Berkeley",NA
"4782","Estrella Mountain Community College",0.54228855721393
"4783","Heartland Community College",0.479310344827586
"4784","University of the Potomac-Washington DC Campus",0.866666666666667
"4785","Rabbi Jacob Joseph School",0.5
"4786","Sanford-Brown Institute-Ft Lauderdale",0.836734693877551
"4787","The Salon Professional Academy-Melbourne",0.977011494252874
"4788","Fortis Institute-Scranton",0.623376623376623
"4789","Milan Institute of Cosmetology-Amarillo",0.826446280991736
"4790","Everglades University",0.617021276595745
"4791","Seminar L'moros Bais Yaakov",0.633333333333333
"4792","Herzing University-Winter Park",0.722222222222222
"4793","Emil Fries Piano Hospital and Training Center",NA
"4794","Fairview Beauty Academy",0.8
"4795","Florida College of Natural Health-Pompano Beach",0.412587412587413
"4796","National College-Nashville",0.9375
"4797","College of Biblical Studies-Houston",1
"4798","Inner State Beauty School",0.914634146341463
"4799","Virginia College-Pensacola",0.88135593220339
"4800","Mid-EastCTC-Adult Education",0.75
"4801","Everest University-South Orlando",0.938875305623472
"4802","Polaris Career Center",0.559322033898305
"4803","P&A Scholars Beauty School",1
"4804","Rensselaer BOCES-Practical Nursing Program",0.608695652173913
"4805","ASM Beauty World Academy",1
"4806","The Salter School-Tewksbury Campus",0.691176470588235
"4807","Sanford-Brown College-Collinsville",NA
"4808","Sharps Academy of Hair Styling",NA
"4809","ICC Technical Institute",0.944444444444444
"4810","College of Health Care Professions-Northwest",0.75974025974026
"4811","School of Professional Horticulture at the New York Botanical Garden",NA
"4812","Fortis College-Houston",0.857142857142857
"4813","Volunteer Beauty Academy-Madison",1
"4814","Watkins College of Art Design & Film",0.409090909090909
"4815","Chicago ORT Technical Institute",0.996539792387543
"4816","Alhambra Beauty College",0.953488372093023
"4817","American Auto Institute",0.122666666666667
"4818","Asian American International Beauty College",1
"4819","Avance Beauty College",0.76
"4820","Colton-Redlands-Yucaipa Regional Occupational Program",0.785714285714286
"4821","Copper Mountain Community College",1
"4822","Diversified Vocational College",0.753940455341506
"4823","Bristol University",0.833333333333333
"4824","UEI College-Fresno",0.540201005025126
"4825","Mt Sierra College",0.595238095238095
"4826","Wyotech-Long Beach",0.779069767441861
"4827","Santiago Canyon College",1
"4828","Southern California Institute of Technology",0.539325842696629
"4829","Soka University of America",0.261904761904762
"4830","Summit College",0.692156862745098
"4831","Advance Beauty College",NA
"4832","World Mission University",1
"4833","Yo San University of Traditional Chinese Medicine",NA
"4834","Coast Career Institute",0.887323943661972
"4835","Cannella School of Hair Design-Blue Island",0.8
"4836","Delta College Inc",0.755813953488372
"4837","Colorado Technical University-Sioux Falls",NA
"4838","Southwest University of Visual Arts-Albuquerque",0.952380952380952
"4839","Tri-State Cosmetology Institute",0.714285714285714
"4840","Widener University-Harrisburg Campus",NA
"4841","Volunteer Beauty Academy-Nashville",1
"4842","Frontier Community College",0.551724137931034
"4843","Lincoln Trail College",0.569444444444444
"4844","Wabash Valley College",0.508771929824561
"4845","American Institute of Interior Design",0.75
"4846","Brookline College-Tempe",0.847457627118644
"4847","Baker College of Auburn Hills",0.668508287292818
"4848","Baker College of Clinton Township",0.756240822320117
"4849","Inter American University of Puerto Rico-School of Optometry",NA
"4850","Schiller International University",1
"4851","Vatterott College-Springfield",0.769230769230769
"4852","Vatterott College-Joplin",0.863636363636364
"4853","Vatterott College-Kansas City",0.916666666666667
"4854","Coconino Community College",0.646017699115044
"4855","Sanford-Brown College-Houston",0.79746835443038
"4856","Sanford-Brown Institute-Jacksonville",0.6
"4857","Sanford-Brown College-Dallas",0.728813559322034
"4858","Baker College of Cadillac",0.676190476190476
"4859","Emma's Beauty Academy-Juana Diaz",0.865671641791045
"4860","Franklin Academy",0.928571428571429
"4861","Columbia Centro Universitario-Yauco",0.91304347826087
"4862","Pima Medical Institute-Denver",0.798882681564246
"4863","Fortis College-Miami",1
"4864","ASA College",0.846640316205534
"4865","Ohio State School of Cosmetology-Westerville",0.485981308411215
"4866","Nationwide Beauty Academy",0.544117647058823
"4867","Yeshivas Novominsk",0.529411764705882
"4868","Southern Careers Institute-Corpus Christi",0.854545454545454
"4869","Kiamichi Technology Center-Stigler",0.875
"4870","Rabbinical College of Ohr Shimon Yisroel",1
"4871","Carroll Community College",0.475862068965517
"4872","University of Phoenix-Southern Arizona Campus",0.863636363636364
"4873","University of Phoenix-Colorado Campus",0.789473684210526
"4874","University of Phoenix-Albuquerque Campus",0.829545454545455
"4875","University of Phoenix-Bay Area Campus",0.72972972972973
"4876","University of Phoenix-Southern California Campus",0.830188679245283
"4877","Galen College of Nursing-Tampa Bay",0.861111111111111
"4878","Galen College of Nursing-San Antonio",NA
"4879","Southeastern Beauty School-Columbus North Lumpkin",0.777777777777778
"4880","Sarasota School of Massage Therapy",0.742857142857143
"4881","Westwood College-Dupage",0.9375
"4882","Wright Career College",0.757697456492637
"4883","Daymar College-Louisville",0.833333333333333
"4884","Schuyler Steuben Chemung Tioga Allegany BOCES",0.5
"4885","Delaware Chenango Madison Otsego BOCES-Practical Nursing Program",0.818181818181818
"4886","DCI Career Institute",0.8
"4887","Central Susquehanna Intermediate Unit LPN Career",0.434782608695652
"4888","Myotherapy College of Utah",0.5
"4889","Graham Webb International Academy of Hair",1
"4890","City College-Gainesville",0.904761904761905
"4891","Arizona State University-West",0.407894736842105
"4892","Connecticut Center for Massage Therapy-Westport",0.347826086956522
"4893","ITT Technical Institute-Jacksonville",0.741935483870968
"4894","G Skin & Beauty Institute",0.9
"4895","Cosmetology Training Center",0.52
"4896","Stage One-The Hair School",0.75
"4897","Empire Beauty School-Malden",0.763636363636364
"4898","Minnesota School of Business-Brooklyn Center",NA
"4899","ITT Technical Institute-Omaha",0.711111111111111
"4900","Omaha School of Massage and Healthcare of Herzing University",0.44
"4901","Xenon International Academy-Omaha",0.55421686746988
"4902","Capri Institute of Hair Design-Brick",1
"4903","Capri Institute of Hair Design-Kenilworth",0.956521739130435
"4904","Capri Institute of Hair Design-Paramus",0.5
"4905","Orlo School of Hair Design and Cosmetology",0.842105263157895
"4906","Delaware Area Career Center",NA
"4907","Eastland-Fairfield Career and Technical Schools",0.428571428571429
"4908","Empire Beauty School-Cincinnati",0.860759493670886
"4909","Mahoning County Career and Technical Center",0.555555555555556
"4910","Ohio Hi Point Joint Vocational School District",0.612903225806452
"4911","Pickaway Ross Joint Vocational School District",NA
"4912","Pioneer Career and Technology Center",0.75
"4913","Raphael's School of Beauty Culture Inc-Boardman",0.923076923076923
"4914","Scioto County Career Technical Center",0.888888888888889
"4915","Trumbull Career & Technical Center",0.419354838709677
"4916","Northwest Technology Center-Fairview",NA
"4917","Lake Erie College of Osteopathic Medicine",NA
"4918","University of Cosmetology Arts & Sciences-Harlingen",0.961538461538462
"4919","Gene Juarez Academy of Beauty-Federal Way",0.55
"4920","Empire Beauty School-Appleton",0.71875
"4921","Empire Beauty School-Green Bay",0.790322580645161
"4922","Warren County Career Center",0.45679012345679
"4923","Brown Mackie College-Fort Wayne",0.775
"4924","Paul Mitchell the School-Wichita",1
"4925","Pinnacle Institute of Cosmetology",0.5
"4926","Career Training Academy-Monroeville",0.823529411764706
"4927","Southern Careers Institute-Pharr",0.920454545454545
"4928","Texas State Technical College-Marshall",0.672131147540984
"4929","Florida National University-Main Campus",0.843283582089552
"4930","Georgia Institute of Cosmetology",0.502564102564103
"4931","Nouvelle Institute",0.962093862815884
"4932","ITT Technical Institute-Fort Lauderdale",0.68
"4933","Franklin Technology-MSSU",0.666666666666667
"4934","Carson City Beauty Academy",0.75
"4935","Professional Technical Institution Inc",NA
"4936","Erikson Institute",NA
"4937","South Texas College",0.813701330704781
"4938","Pike County Joint Vocational School District",0.5
"4939","Lorain County Joint Vocational School District",0.75
"4940","Roger Williams University School of Law",NA
"4941","Everest Institute-Kendall",0.774193548387097
"4942","California State University-Monterey Bay",0.385802469135802
"4943","Sanford-Brown College-St Peters",NA
"4944","Colorado Technical University-Kansas City",NA
"4945","Heald College-Salinas",0.941176470588235
"4946","Heritage College-Oklahoma City",0.856435643564356
"4947","Ann Arbor Institute of Massage Therapy",0.5
"4948","Brown Mackie College-Atlanta",0.894915254237288
"4949","Bryant & Stratton College-Henrietta",0.911764705882353
"4950","The Art Institute of California-Argosy University Hollywood",0.569444444444444
"4951","Sage College",0.588235294117647
"4952","Anthem College-Denver",0.821917808219178
"4953","Lincoln Technical Institute-Hartford",0.549450549450549
"4954","Ohio Center for Broadcasting-Valley View",0.459459459459459
"4955","EINE Inc",NA
"4956","Laurus Technical Institute",0.661375661375661
"4957","Illinois School of Health Careers-Chicago Campus",0.746719160104987
"4958","Marian Health Careers Center-Los Angeles Campus",0.588235294117647
"4959","Cleveland Clinic Health System-School of Diagnostic Imaging",NA
"4960","National Institute of Massotherapy",0.695652173913043
"4961","Academy for Nursing and Health Occupations",NA
"4962","Shawsheen Valley Regional Vocational Technical School",0.181818181818182
"4963","Shear Ego International School of Hair Design",1
"4964","Remington College-Memphis Campus",0.896428571428571
"4965","Fayette Institute of Technology",1
"4966","Professional Beauty School",0.692307692307692
"4967","Capella University",NA
"4968","College of Menominee Nation",0.793103448275862
"4969","Leech Lake Tribal College",0.867469879518072
"4970","Anthem College-Sacramento",0.863157894736842
"4971","Southwest Acupuncture College-Albuquerque",NA
"4972","Crimson Technical College",0.797202797202797
"4973","Stone Academy-Waterbury",0.917647058823529
"4974","East San Gabriel Valley Regional Occupational Program",0.916030534351145
"4975","Yukon Beauty College Inc",0.882352941176471
"4976","ITT Technical Institute-Little Rock",0.71875
"4977","ITT Technical Institute-Oxnard",0.65
"4978","ITT Technical Institute-Louisville",0.6
"4979","ITT Technical Institute-Greenville",0.769230769230769
"4980","ITT Technical Institute-Cordova",0.833333333333333
"4981","Toni & Guy Hairdressing Academy-Atlanta",0.648648648648649
"4982","Mitchell's Hair Styling Academy-Raleigh",0.928571428571429
"4983","Salon Academy",0.864406779661017
"4984","Artistic Academy of Hair Design",1
"4985","Motoring Technical Training Institute",0.977272727272727
"4986","Baker College of Jackson",0.715686274509804
"4987","Phagans Newport Academy of Cosmetology Careers",0.769230769230769
"4988","Mech-Tech College",0.834799608993157
"4989","Baldwin Beauty School-North Austin",0.676470588235294
"4990","ITT Technical Institute-Everett",0.666666666666667
"4991","Jean Madeline Aveda Institute",0.371681415929204
"4992","Cosmetology Schools Inc",0.540540540540541
"4993","ITT Technical Institute-Bessemer",0.755102040816326
"4994","ITT Technical Institute-Orland Park",0.666666666666667
"4995","Pacific College of Oriental Medicine-New York",0.333333333333333
"4996","Baker College Center for Graduate Studies",1
