,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
524,120883,132900,1329,University of the Pacific,Stockton,CA,www.pacific.edu,npc.collegeboard.org/student/app/pacific,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,640.0,530.0,680.0,500.0,640.0,570.0,605.0,570.0,22.0,29.0,21.0,28.0,22.0,28.0,,,26.0,25.0,25.0,,1172.0,1172.0,0.0,0.0146,0.0,0.0304,0.0425,0.0,0.0243,0.0,0.0753,0.0875,0.0122,0.0109,0.0,0.0,0.0352,0.0036,0.0,0.1458,0.0182,0.0,0.0122,0.068,0.0073,0.0,0.0109,0.0,0.0595,0.0,0.0,0.0583,0.0,0.0,0.0,0.0,0.0474,0.0693,0.1519,0.0146,0.0,3869.0,0.3223,0.0269,0.1858,0.3153,0.0067,0.0047,0.0432,0.0538,0.0414,0.0238,1,,30318.0,,,,,,21617.0,24320.0,28451.0,34956.0,39831.0,0.4011,0.8656,,0.0,,0.6292,0.0598,23500,260.898175,0.88528481,0.573581429,,66400,0.782843888,9.18999958,4.269999981,4.0
535,121381,1162600,11626,Westwood College-South Bay,Torrance,CA,www.westwood.edu,ccc.westwood.edu,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0217,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707,0.0,0.0,0.0,0.0,0.0,0.0,0.1087,0.087,0.1033,0.0,0.0,571.0,0.0806,0.1979,0.1909,0.0438,0.0053,0.0193,0.0333,0.0,0.4291,0.1961,1,,24954.0,,,,,,24954.0,,,,,0.8437,0.5517,,,,0.8134,0.5464,38913,432.0140717,0.310542797,0.595421374,,34200,0.541284382,19.05999947,5.78000021,4.0
559,122506,127800,1278,San Francisco Conservatory of Music,San Francisco,CA,www.sfcm.edu,www.sfcm.edu,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,172.0,0.3837,0.0291,0.0349,0.0698,0.0058,0.0,0.1512,0.2558,0.0698,0.0058,1,,28174.0,,,,,,21831.0,23980.0,26020.0,28593.0,33177.0,0.3333,0.8649,,,,0.5806,0.0747,27000,299.75535,0.77027027,0.688683019,,PrivacySuppressed,PrivacySuppressed,6.21999979,3.289999962,4.0
599,123572,115600,1156,Sonoma State University,Rohnert Park,CA,www.sonoma.edu,www.csumentor.edu/finaid/pais/,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,550.0,450.0,560.0,,,500.0,505.0,,19.0,24.0,18.0,24.0,18.0,24.0,,,22.0,21.0,21.0,,1006.0,1006.0,0.0,0.0539,0.0,0.0069,0.0539,0.0,0.0052,0.0,0.0,0.0023,0.0,0.0098,0.0295,0.0,0.0457,0.0799,0.0,0.0359,0.0116,0.0,0.0012,0.0521,0.0052,0.0,0.018000000000000002,0.0,0.0944,0.0359,0.0,0.1204,0.0,0.0,0.0,0.0,0.0457,0.0486,0.2096,0.0342,0.0,8321.0,0.545,0.0215,0.2404,0.0418,0.0061,0.002,0.0633,0.0148,0.065,0.0797,1,17350.0,,10818.0,12732.0,17652.0,22350.0,23497.0,,,,,,0.2968,0.8404,,0.3,,0.4143,0.1152,18750,208.1634375,0.859697387,0.543663967,,45600,0.669446111,6.230000019,3.299999952,3.0
610,123961,132800,1328,University of Southern California,Los Angeles,CA,www.usc.edu/,www.usc.edu/admission/fa/applying_receiving/undergraduates1/netpricecalculator.html,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,620.0,720.0,660.0,760.0,640.0,750.0,670.0,710.0,695.0,29.0,33.0,28.0,34.0,29.0,34.0,,,31.0,31.0,32.0,,1380.0,1380.0,0.0,0.0065,0.0287,0.0046,0.0989,0.0,0.0162,0.0,0.0,0.1,0.0,0.0146,0.0,0.0,0.015,0.0,0.0,0.0612,0.0114,0.0,0.0173,0.0127,0.0105,0.0,0.0051,0.0,0.0407,0.0,0.0122,0.1331,0.0,0.0,0.0,0.0,0.1241,0.0295,0.2489,0.0086,0.0,18087.0,0.3812,0.0442,0.1355,0.2306,0.0013,0.0012,0.0475,0.1209,0.0378,0.0281,1,,28352.0,,,,,,16403.0,17253.0,22464.0,32484.0,46606.0,0.2308,0.9599,,0.4,,0.3826,0.0377,22841.5,253.5874751,0.950040508,0.906973406,,66100,0.813959479,8.75,3.670000076,5.0
660,126614,137000,1370,University of Colorado Boulder,Boulder,CO,www.colorado.edu,www.collegeportraits.org/CO/CU-Boulder/estimator/agree,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,630.0,540.0,650.0,,,575.0,595.0,,24.0,29.0,23.0,30.0,23.0,29.0,,,27.0,27.0,26.0,,1192.0,1192.0,0.0,0.0386,0.0309,0.0078,0.09699999999999999,0.0,0.0099,0.0,0.0024,0.0968,0.0,0.0327,0.0,0.0,0.0367,0.0064,0.0,0.1026,0.0163,0.0,0.0362,0.0,0.012,0.0,0.0196,0.0,0.1021,0.0,0.0,0.1365,0.0,0.0,0.0,0.0,0.0622,0.0125,0.1175,0.0231,0.0,25461.0,0.7413,0.0169,0.0959,0.0518,0.0031,0.0006,0.0362,0.0376,0.0166,0.0655,1,21849.0,,13636.0,18042.0,22596.0,25500.0,27065.0,,,,,,0.1722,0.8462,,0.525,,0.3298,0.067,19500,216.489975,0.889242183,0.688399964,,48000,0.673043013,4.519999981,2.730000019,3.0
669,126818,135000,1350,Colorado State University-Fort Collins,Fort Collins,CO,www.colostate.edu,tuition.colostate.edu/Main.aspx,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,510.0,620.0,510.0,630.0,,,565.0,570.0,,22.0,27.0,22.0,28.0,22.0,27.0,,,25.0,25.0,25.0,,1127.0,1127.0,0.0568,0.0203,0.0036,0.0023,0.0682,0.0,0.0169,0.0,0.0021,0.0608,0.0308,0.0076,0.0969,0.0,0.0253,0.0186,0.0,0.0948,0.0112,0.0,0.0131,0.0752,0.0034,0.0,0.0108,0.0,0.0386,0.0046,0.0175,0.0963,0.0,0.0,0.0,0.0,0.0492,0.0055,0.1427,0.0268,0.0,22482.0,0.7495,0.021,0.096,0.019,0.0033,0.0009,0.0346,0.0251,0.0504,0.1024,1,15707.0,,9898.0,10708.0,14656.0,20861.0,21467.0,,,,,,0.2571,0.8591,,0.6923,,0.4739,0.107,21250,235.9185625,0.895771188,0.633575468,,44300,0.665484369,5.110000134,2.75,3.0
670,126827,1014800,10148,Colorado Technical University-Colorado Springs,Colorado Springs,CO,www.coloradotech.edu/Colorado-Springs,coloradotech.studentaidcalculator.com,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2238,0.0,0.0,0.0581,0.0116,0.0,0.0,0.0,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.1686,0.34299999999999997,0.0,0.0,1200.0,0.285,0.0625,0.0525,0.0133,0.0058,0.0058,0.0175,0.0,0.5575,0.4133,1,,18782.0,,,,,,18216.0,17575.0,20025.0,23475.0,23475.0,0.4436,0.4063,,0.3488,,0.6049,0.8906,35500,394.122775,0.433425623,0.159077273,,44100,0.602325737,9,3.559999943,3.0
694,127680,405702,4057,National American University-Colorado Springs,Colorado Springs,CO,www.national.edu/locations/colorado/colorado-springs,www.national.edu/net_price_calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708,0.625,0.0,0.0,281.0,0.4875,0.2491,0.1246,0.0178,0.0178,0.0285,0.0676,0.0,0.0071,0.7972,1,,,,,,,,,,,,,0.6022,0.0,,0.1579,,0.6218,0.8541,34486,382.8652963,0.483529767,0.14284,,37800,0.573895574,7.579999924,3.160000086,3.0
738,129525,142200,1422,University of Hartford,West Hartford,CT,www.hartford.edu,hartford.studentaidcalculator.com/,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.0,570.0,480.0,580.0,,,520.0,530.0,,20.0,26.0,,,,,,,23.0,,,,1053.0,1053.0,0.0,0.0,0.0,0.0008,0.0622,0.0,0.0149,0.0,0.0614,0.068,0.063,0.0,0.0,0.0406,0.0224,0.1219,0.0,0.0166,0.0008,0.0,0.0,0.0,0.0008,0.0,0.0075,0.0,0.0547,0.0249,0.0058,0.0249,0.0,0.0,0.0,0.0,0.1302,0.1335,0.1269,0.0182,0.0,5026.0,0.5975,0.1486,0.0933,0.0304,0.0054,0.0006,0.0227,0.0533,0.0481,0.1066,1,,29140.0,,,,,,24987.0,27101.0,29140.0,29391.0,32727.0,0.264,0.7254,,0.6364,,0.6656,0.1055,27000,299.75535,0.859696157,0.546895,,45900,0.675728142,5.730000019,3.160000086,4.0
777,130590,141400,1414,Trinity College,Hartford,CT,www.Trincoll.edu,www.trincoll.edu/depts/finaid/EFCCalculator/trinityStart.html,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,570.0,680.0,580.0,670.0,590.0,673.0,625.0,625.0,632.0,25.0,29.0,25.0,29.0,25.0,30.0,,,27.0,27.0,28.0,,1240.0,1240.0,0.0,0.013000000000000001,0.0,0.0907,0.0,0.0,0.0093,0.0,0.0185,0.0222,0.0,0.0315,0.0,0.0,0.05,0.0,0.0,0.0907,0.0185,0.0,0.0426,0.0,0.0241,0.0,0.0222,0.0,0.0593,0.0,0.0352,0.363,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0593,0.0,2239.0,0.6498,0.063,0.0728,0.0451,0.0004,0.0,0.0331,0.0826,0.0531,0.0447,1,,26419.0,,,,,,8319.0,7451.0,16620.0,22685.0,39793.0,0.11599999999999999,0.9086,,,,0.1173,0.0278,21500,238.694075,0.935406699,0.847959459,,56100,0.825072885,7.480000019,3.50999999,3.0
779,130697,142400,1424,Wesleyan University,Middletown,CT,www.wesleyan.edu,wesleyan.studentaidcalculator.com/survey.aspx,0,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,640.0,740.0,660.0,740.0,650.0,750.0,690.0,700.0,700.0,29.0,33.0,30.0,34.0,28.0,33.0,8.0,10.0,31.0,32.0,31.0,9.0,1387.0,1387.0,0.0,0.0,0.0,0.1541,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0764,0.0038,0.0,0.0726,0.0331,0.0,0.0293,0.0,0.0369,0.0,0.0739,0.0,0.1057,0.0,0.0,0.2204,0.0,0.0,0.0,0.0,0.1312,0.0,0.0,0.0408,0.0,2888.0,0.5294,0.07200000000000001,0.0966,0.0796,0.0007,0.001,0.0582,0.0828,0.0796,0.0,1,,24520.0,,,,,,5736.0,8727.0,16296.0,22947.0,40173.0,0.1837,0.9508,,,,0.3615,0.0021,18633,206.8644977,0.962711864,0.910952795,,50900,0.658314347,6.739999771,3.269999981,5.0
826,132903,395400,3954,University of Central Florida,Orlando,FL,www.ucf.edu/,finaid.ucf.edu/NetPriceCalculator/,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,540.0,630.0,550.0,640.0,510.0,610.0,585.0,595.0,560.0,23.0,28.0,,,,,,,26.0,,,,1175.0,1175.0,0.0,0.0,0.0024,0.0002,0.0433,0.0,0.0167,0.0,0.073,0.0616,0.0,0.0041,0.0,0.0256,0.021,0.0414,0.0,0.0472,0.0033,0.0,0.0518,0.0,0.0031,0.0,0.0035,0.0,0.098,0.0425,0.013999999999999999,0.0479,0.0,0.0,0.0,0.0,0.0379,0.1319,0.2166,0.0132,0.0,50919.0,0.5718,0.1056,0.2158,0.0559,0.0022,0.0025,0.028999999999999998,0.0095,0.0077,0.2911,1,14048.0,,11134.0,12518.0,15343.0,17106.0,17430.0,,,,,,0.3771,0.8711,,0.7843,,0.4547,0.2083,18500,205.387925,0.852875489,0.661416477,,43000,0.692595363,7.170000076,2.980000019,4.0
840,133711,789300,7893,Flagler College-St Augustine,Saint Augustine,FL,www.flagler.edu,www.flagler.edu/admission-aid/financial-aid,0,3,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,540.0,580.0,530.0,580.0,520.0,570.0,560.0,555.0,545.0,21.0,25.0,21.0,26.0,21.0,25.0,,,23.0,24.0,23.0,,1096.0,1096.0,0.0,0.0,0.0,0.0,0.1398,0.0,0.0,0.0,0.1196,0.0,0.0,0.0093,0.0,0.0,0.0683,0.0357,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0109,0.0,0.0,0.0,0.1118,0.0,0.0776,0.0575,0.0,0.0,0.0,0.0,0.1289,0.0,0.1382,0.0435,0.0,2839.0,0.7584,0.0395,0.0814,0.006,0.0039,0.0007,0.0257,0.0335,0.0511,0.0328,1,,21011.0,,,,,,17514.0,19130.0,20754.0,22489.0,24621.0,0.2922,0.6687,,,,0.6073,0.1011,23638,262.4302579,0.882969432,0.638818511,,37200,0.614349782,7.170000076,3.019999981,4.0
846,133881,146900,1469,Florida Institute of Technology,Melbourne,FL,www.fit.edu,fit.studentaidcalculator.com/survey.aspx,0,3,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,610.0,530.0,650.0,,,555.0,590.0,,23.0,28.0,21.0,28.0,23.0,29.0,,,26.0,25.0,26.0,,1153.0,1153.0,0.0,0.0131,0.0,0.0,0.0094,0.0,0.0375,0.0,0.0038,0.39399999999999996,0.015,0.0,0.0,0.0,0.0,0.0019,0.0,0.1332,0.0206,0.0,0.0206,0.0019,0.0,0.0,0.0901,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0994,0.0,0.0,0.1069,0.0,0.0,3191.0,0.4253,0.0526,0.0611,0.0185,0.0009,0.0013,0.0229,0.3027,0.1147,0.0401,1,,30624.0,,,,,,27015.0,28577.0,32010.0,30622.0,33263.0,0.2414,0.7974,,0.0,,0.45899999999999996,0.0866,26158,290.4074239,0.572869955,0.544826415,,53100,0.734306574,6.179999828,2.880000114,3.0
936,136950,151500,1515,Rollins College,Winter Park,FL,www.rollins.edu,www.rollins.edu/admission/financial-aid/cost-calculator.html,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,550.0,640.0,550.0,650.0,540.0,650.0,595.0,600.0,595.0,24.0,29.0,24.0,31.0,24.0,28.0,8.0,9.0,27.0,28.0,26.0,9.0,1199.0,1199.0,0.0,0.0507,0.0,0.0098,0.1062,0.0,0.018000000000000002,0.0,0.0212,0.0,0.0,0.0147,0.0,0.0,0.0703,0.018000000000000002,0.0,0.0523,0.0114,0.0,0.0,0.0,0.0229,0.0,0.0065,0.0,0.1013,0.0,0.0,0.2696,0.0,0.0,0.0,0.0,0.1176,0.0,0.1078,0.0016,0.0,2608.0,0.63,0.0625,0.1599,0.0253,0.0012,0.0019,0.0272,0.0648,0.0272,0.0928,1,,29427.0,,,,,,24545.0,26204.0,25914.0,29122.0,34909.0,0.3163,0.8340000000000001,,,,0.5177,0.166,27000,299.75535,0.831292517,0.693010819,,42200,0.638506889,6.369999886,2.910000086,4.0
960,137847,153800,1538,The University of Tampa,Tampa,FL,www.ut.edu,www.ut.edu/financialaid/calculators/,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,570.0,500.0,580.0,480.0,560.0,525.0,540.0,520.0,21.0,26.0,21.0,26.0,21.0,25.0,7.0,8.0,24.0,24.0,23.0,8.0,1075.0,1075.0,0.0,0.0098,0.0,0.0,0.1181,0.0,0.0174,0.0,0.0469,0.0,0.0,0.0008,0.0,0.0,0.0212,0.0129,0.0,0.0712,0.0038,0.0,0.0098,0.1037,0.0061,0.0,0.0083,0.0,0.0598,0.0068,0.0,0.1196,0.0,0.0,0.0,0.0,0.055999999999999994,0.0545,0.2581,0.0151,0.0,6476.0,0.5923,0.0576,0.12,0.0134,0.0019,0.0012,0.0236,0.1039,0.086,0.0451,1,,27955.0,,,,,,23253.0,24016.0,27263.0,28615.0,30742.0,0.2473,0.7509999999999999,,0.5,,0.6435,0.0725,25975,288.3757488,0.867700258,0.593045709,,44400,0.71483773,6.199999809,2.970000029,3.0
1030,139931,157200,1572,Georgia Southern University,Statesboro,GA,www.georgiasouthern.edu,www.collegeportraits.org/GA/GSOU/estimator/agree,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,590.0,510.0,600.0,490.0,570.0,555.0,555.0,530.0,21.0,25.0,21.0,25.0,20.0,25.0,6.0,8.0,23.0,23.0,23.0,7.0,1094.0,1094.0,0.0,0.0,0.0,0.0,0.0409,0.0024,0.0326,0.0,0.0773,0.0072,0.0522,0.0161,0.0522,0.0,0.0251,0.0766,0.0,0.0446,0.0052,0.0,0.0,0.0721,0.0027,0.0,0.0271,0.0,0.0549,0.0333,0.0,0.0495,0.0,0.0,0.0,0.0,0.0364,0.068,0.2036,0.0199,0.0,17103.0,0.6328,0.2599,0.04,0.0136,0.0047,0.0015,0.0194,0.0125,0.0157,0.081,1,16405.0,,13532.0,14674.0,17172.0,18430.0,18736.0,,,,,,0.3753,0.8048,,0.5357,,0.6223,0.0826,21927,243.4346504,0.763758146,0.504410314,,39300,0.639956117,9.619999886,3.420000076,3.0
1031,139940,157400,1574,Georgia State University,Atlanta,GA,www.gsu.edu,www.gsu.edu/admissions/cost_calculator.html,0,3,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,580.0,480.0,590.0,,,530.0,535.0,,20.0,25.0,20.0,25.0,19.0,25.0,,,23.0,23.0,22.0,,1060.0,1060.0,0.0,0.0,0.0,0.0028,0.057,0.0,0.0509,0.0,0.0747,0.0,0.0,0.0186,0.0019,0.0,0.0255,0.0,0.0,0.0613,0.006,0.0,0.0091,0.0,0.0121,0.0,0.0186,0.0,0.0928,0.0261,0.0289,0.1193,0.0,0.0,0.0,0.0,0.0665,0.0406,0.2691,0.0183,0.0,24128.0,0.3138,0.397,0.0895,0.1135,0.0017,0.0011,0.0434,0.0163,0.0237,0.2429,1,15377.0,,13435.0,14322.0,16726.0,18748.0,18900.0,,,,,,0.5089,0.8232,,0.5361,,0.5883,0.2258,23000,255.34715,0.726676684,0.520757338,,41500,0.643725634,7.78000021,3.529999971,3.0
1032,139959,159800,1598,University of Georgia,Athens,GA,www.uga.edu,www.collegeportraits.org/GA/UGA/estimator/agree,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,560.0,660.0,580.0,670.0,570.0,670.0,610.0,625.0,620.0,26.0,30.0,25.0,32.0,25.0,29.0,7.0,8.0,28.0,29.0,27.0,8.0,1247.0,1247.0,0.0341,0.0151,0.0076,0.0036,0.1026,0.0,0.0071,0.0,0.0579,0.0102,0.0,0.032,0.0406,0.0,0.025,0.0023,0.0,0.086,0.009000000000000001,0.0,0.0226,0.0316,0.0058,0.0,0.0125,0.0,0.0707,0.0089,0.0064,0.099,0.0,0.0,0.0,0.0,0.045,0.0418,0.2002,0.0224,0.0,26120.0,0.7297,0.07400000000000001,0.052000000000000005,0.0895,0.0009,0.0011,0.0299,0.0122,0.0107,0.0561,1,11990.0,,8004.0,10404.0,12809.0,14196.0,14319.0,,,,,,0.23600000000000002,0.9417,,1.0,,0.4148,0.0374,18700,207.608335,0.889418494,0.828125735,,46500,0.718987942,7.269999981,2.99000001,4.0
1044,140340,962106,9621,Herzing University-Atlanta,Atlanta,GA,www.herzing.edu,www.herzing.edu/financial-aid/net-price-calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3129,0.0,0.0,0.0,0.0,0.0,0.0,0.1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,0.2653,0.0,0.0,391.0,0.0639,0.7289,0.0512,0.1074,0.0,0.0026,0.0384,0.0,0.0077,0.2864,1,,21925.0,,,,,,21468.0,22616.0,25191.0,,26341.0,0.6468,0.3158,,,,0.789,0.7303,22822,253.3709851,0.474266474,0.21875,,42300,0.596551716,11.31999969,4.210000038,5.0
1069,141264,159900,1599,Valdosta State University,Valdosta,GA,www.valdosta.edu,www.valdosta.edu/administration/finance-admin/financial-services/students/net-price-calculator.php,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,570.0,470.0,550.0,450.0,540.0,525.0,510.0,495.0,20.0,24.0,20.0,24.0,19.0,24.0,,,22.0,22.0,22.0,,1033.0,1033.0,0.0,0.0046,0.0,0.0,0.0341,0.0,0.0081,0.0,0.1472,0.0,0.004,0.0173,0.0,0.0058,0.0751,0.0525,0.0,0.045,0.0069,0.0,0.0,0.0329,0.0092,0.0,0.0115,0.0,0.0612,0.0629,0.0,0.0566,0.0,0.0,0.0,0.0,0.0445,0.1109,0.179,0.0306,0.0,9634.0,0.5301,0.3567,0.042,0.0099,0.0023,0.0017,0.0306,0.0225,0.0043,0.1437,1,15672.0,,13421.0,14538.0,17435.0,18054.0,18367.0,,,,,,0.4592,0.6885,,0.4444,,0.6571,0.15,25245,280.2712523,0.710249165,0.405287537,,38000,0.610373437,10.73999977,3.24000001,4.0
1075,141565,161100,1611,University of Hawaii at Hilo,Hilo,HI,hilo.hawaii.edu,hilo.hawaii.edu/financialaid/netpricecalculator.php,0,3,1,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,410.0,540.0,430.0,550.0,400.0,510.0,475.0,490.0,455.0,19.0,23.0,19.0,22.0,19.0,23.0,7.0,8.0,21.0,21.0,21.0,8.0,967.0,967.0,0.0459,0.0207,0.0,0.0444,0.0814,0.0,0.0118,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0207,0.0044,0.0,0.1036,0.0118,0.0,0.0059,0.0592,0.0074,0.0,0.0355,0.0,0.1154,0.0281,0.0,0.1479,0.0,0.0,0.0,0.0,0.0251,0.10800000000000001,0.0873,0.0192,0.0,3335.0,0.239,0.0096,0.1112,0.1814,0.0042,0.1121,0.2909,0.0483,0.0033,0.1736,1,9749.0,,7544.0,9066.0,9723.0,12671.0,14890.0,,,,,,0.4532,0.6982,,0.3571,,0.4574,0.26899999999999996,19264,213.8698912,0.809480401,0.376715556,,34500,0.53403753,10.07999992,4.659999847,3.0
1078,141644,727900,7279,Hawaii Pacific University,Honolulu,HI,www.hpu.edu,secure.hpu.edu/netprice-calculator/index.html,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,550.0,440.0,560.0,,,490.0,500.0,,19.0,25.0,18.0,24.0,18.0,25.0,,,22.0,21.0,22.0,,1005.0,1005.0,0.0,0.0185,0.0,0.0028,0.0693,0.0,0.0443,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0111,0.0526,0.0,0.0499,0.0111,0.0,0.0148,0.0,0.0,0.0,0.0092,0.0,0.0517,0.0425,0.0231,0.0508,0.0,0.0,0.0,0.0,0.0,0.1921,0.2909,0.0489,0.0,5386.0,0.2824,0.052000000000000005,0.1326,0.1742,0.0043,0.0241,0.1769,0.1196,0.034,0.3147,1,,20967.0,,,,,,17551.0,19689.0,20887.0,22838.0,23808.0,0.257,0.6875,,0.1071,,0.4436,0.4269,25000,277.55125,0.873635841,0.399230199,,43400,0.71202302,6.96999979,3.650000095,3.0
1094,142285,162600,1626,University of Idaho,Moscow,ID,www.uidaho.edu,www.uidaho.edu/financialaid/universityofidahotuition,0,3,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,590.0,480.0,590.0,460.0,570.0,535.0,535.0,515.0,20.0,26.0,20.0,26.0,20.0,26.0,6.0,8.0,23.0,23.0,23.0,7.0,1070.0,1070.0,0.0482,0.0649,0.031,0.001,0.0624,0.0,0.0187,0.0,0.0767,0.0767,0.0079,0.0152,0.0516,0.0,0.0192,0.0511,0.0,0.0472,0.0088,0.0,0.0128,0.0256,0.0059,0.0,0.0241,0.0,0.0885,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0457,0.0059,0.1003,0.0197,0.0,8539.0,0.7968,0.0105,0.0837,0.0143,0.0088,0.0022,0.0309,0.0337,0.019,0.0659,1,13051.0,,10173.0,11231.0,14120.0,16771.0,17145.0,,,,,,0.3985,0.7861,,0.2973,,0.5423,0.1375,25000,277.55125,0.84372093,0.547402972,,39900,0.596996248,8.270000458,4.239999771,3.0
